X,Y,Z,Label
396170.586,3988011.235,1966.955,1966.955
396170.398,3988030.243,1967.053,1967.053
396133.552,3988124.290,1967.114,1967.114
396189.039,3987934.713,1967.132,1967.132
396150.351,3988336.984,1967.161,1967.161
396129.401,3988184.585,1967.176,1967.176
396192.464,3987894.651,1967.212,1967.212
396290.116,3988380.670,1967.224,1967.224
396191.637,3987907.022,1967.233,1967.233
396110.987,3988238.510,1967.313,1967.313
396114.052,3988187.691,1967.315,1967.315
396192.317,3987951.914,1967.362,1967.362
396128.455,3988150.665,1967.393,1967.393
396150.396,3988331.836,1967.454,1967.454
396133.649,3988276.268,1967.506,1967.506
396134.724,3988104.785,1967.669,1967.669
396112.316,3988243.917,1967.694,1967.694
396124.806,3988187.702,1967.730,1967.730
396193.553,3987914.082,1967.742,1967.742
396177.964,3987993.717,1967.801,1967.801
396151.653,3988315.119,1967.872,1967.872
396302.494,3988373.247,1967.876,1967.876
396156.566,3988356.258,1967.880,1967.880
396243.470,3988412.900,1967.894,1967.894
396176.114,3988469.574,1967.912,1967.912
396176.602,3988063.740,1967.984,1967.984
396307.293,3988371.148,1968.000,1968.000
396159.102,3988373.025,1968.001,1968.001
396197.330,3987962.085,1968.046,1968.046
396174.262,3988019.271,1968.053,1968.053
396109.730,3988218.494,1968.069,1968.069
396204.426,3988455.739,1968.090,1968.090
396108.519,3988206.337,1968.098,1968.098
396223.826,3988433.259,1968.151,1968.151
396217.101,3988442.524,1968.167,1968.167
396159.692,3988378.038,1968.169,1968.169
396153.449,3988322.557,1968.181,1968.181
396198.487,3987922.886,1968.192,1968.192
396161.147,3988424.262,1968.218,1968.218
396194.168,3987902.611,1968.218,1968.218
396110.546,3988223.507,1968.219,1968.219
396140.623,3988305.143,1968.240,1968.240
396155.420,3988068.675,1968.257,1968.257
396182.816,3988050.927,1968.305,1968.305
396164.886,3988437.834,1968.334,1968.334
396142.864,3988092.986,1968.396,1968.396
396185.344,3988062.532,1968.403,1968.403
396146.598,3988080.770,1968.421,1968.421
396182.566,3987996.052,1968.442,1968.442
396195.671,3987927.393,1968.450,1968.450
396122.814,3988260.037,1968.470,1968.470
396173.456,3988025.697,1968.474,1968.474
396133.024,3988174.764,1968.474,1968.474
396109.699,3988213.150,1968.478,1968.478
396110.468,3988191.441,1968.503,1968.503
396134.829,3988111.044,1968.574,1968.574
396177.888,3987999.065,1968.631,1968.631
396111.564,3988231.779,1968.686,1968.686
396139.538,3988102.582,1968.686,1968.686
396111.053,3988196.684,1968.762,1968.762
396174.829,3988032.831,1968.776,1968.776
396140.462,3988097.497,1968.777,1968.777
396130.339,3988139.957,1968.777,1968.777
396181.522,3988065.974,1968.807,1968.807
396235.643,3988419.342,1968.814,1968.814
396195.431,3987955.937,1968.855,1968.855
396144.730,3988087.803,1968.864,1968.864
396158.436,3988399.948,1968.866,1968.866
396174.734,3988014.071,1968.903,1968.903
396188.436,3987975.493,1969.046,1969.046
396296.817,3988373.634,1969.063,1969.063
396134.061,3988297.533,1969.080,1969.080
396182.855,3988045.694,1969.081,1969.081
396159.744,3988366.247,1969.176,1969.176
396130.399,3988134.397,1969.179,1969.179
396129.225,3988155.805,1969.267,1969.267
396162.866,3988068.111,1969.272,1969.272
396111.569,3988201.877,1969.302,1969.302
396116.786,3988252.216,1969.337,1969.337
396285.307,3988382.807,1969.375,1969.375
396137.250,3988178.294,1969.379,1969.379
396154.782,3988345.104,1969.406,1969.406
396132.236,3988169.718,1969.421,1969.421
396132.941,3988130.072,1969.432,1969.432
396199.089,3987940.820,1969.602,1969.602
396134.900,3988186.086,1969.607,1969.607
396150.501,3988077.511,1969.657,1969.657
396132.861,3988291.550,1969.673,1969.673
396195.783,3988465.451,1969.682,1969.682
396188.674,3987984.172,1969.689,1969.689
396244.867,3988407.985,1969.739,1969.739
396189.168,3988059.110,1969.765,1969.765
396167.908,3988066.787,1969.842,1969.842
396193.440,3987931.947,1969.892,1969.892
396238.278,3988415.045,1969.894,1969.894
396159.723,3988408.674,1969.896,1969.896
396195.340,3987937.226,1969.973,1969.973
396116.590,3988246.779,1969.992,1969.992
396183.825,3988040.106,1970.055,1970.055
396195.981,3987885.188,1970.073,1970.073
396160.425,3988359.922,1970.087,1970.087
396176.259,3988009.119,1970.097,1970.097
396127.884,3988161.080,1970.097,1970.097
396129.770,3988145.154,1970.100,1970.100
396180.354,3988036.303,1970.131,1970.131
396196.602,3987948.497,1970.148,1970.148
396187.401,3987997.332,1970.153,1970.153
396196.755,3987909.646,1970.166,1970.166
396156.115,3988317.624,1970.167,1970.167
396250.174,3988403.134,1970.192,1970.192
396189.067,3988053.891,1970.200,1970.200
396172.991,3988067.956,1970.252,1970.252
396198.444,3987899.830,1970.259,1970.259
396177.877,3988004.192,1970.259,1970.259
396114.082,3988227.449,1970.330,1970.330
396154.070,3988073.820,1970.349,1970.349
396206.454,3988450.676,1970.388,1970.388
396115.513,3988235.434,1970.395,1970.395
396162.500,3988419.427,1970.415,1970.415
396158.600,3988394.312,1970.458,1970.458
396210.897,3988445.918,1970.462,1970.462
396146.088,3988306.371,1970.513,1970.513
396113.461,3988209.193,1970.531,1970.531
396149.758,3988085.180,1970.537,1970.537
396115.539,3988193.945,1970.541,1970.541
396114.135,3988215.610,1970.608,1970.608
396159.702,3988387.731,1970.642,1970.642
396116.626,3988240.743,1970.643,1970.643
396274.131,3988388.815,1970.654,1970.654
396189.733,3987992.734,1970.694,1970.694
396137.320,3988119.440,1970.702,1970.702
396131.585,3988164.543,1970.714,1970.714
396177.811,3988023.089,1970.757,1970.757
396115.316,3988220.498,1970.769,1970.769
396139.197,3988108.218,1970.822,1970.822
396228.088,3988425.148,1970.831,1970.831
396259.220,3988395.462,1970.837,1970.837
396268.877,3988390.122,1970.850,1970.850
396136.594,3988280.612,1970.857,1970.857
396139.103,3988298.060,1970.945,1970.945
396198.727,3987914.805,1970.949,1970.949
396139.067,3988114.450,1970.974,1970.974
396159.192,3988072.719,1970.993,1970.993
396146.878,3988096.905,1971.016,1971.016
396130.770,3988189.569,1971.039,1971.039
396200.925,3987958.101,1971.050,1971.050
396119.106,3988190.376,1971.108,1971.108
396139.113,3988182.960,1971.120,1971.120
396312.834,3988362.013,1971.142,1971.142
396148.091,3988091.731,1971.146,1971.146
396137.451,3988127.780,1971.179,1971.179
396201.111,3987928.458,1971.188,1971.188
396192.342,3987971.872,1971.211,1971.211
396134.789,3988137.646,1971.240,1971.240
396115.945,3988199.056,1971.269,1971.269
396158.510,3988348.759,1971.276,1971.276
396155.369,3988311.290,1971.306,1971.306
396278.683,3988383.664,1971.355,1971.355
396170.051,3988441.084,1971.389,1971.389
396115.983,3988204.458,1971.443,1971.443
396202.188,3987918.922,1971.461,1971.461
396150.801,3988308.860,1971.468,1971.468
396178.071,3988028.451,1971.520,1971.520
396136.587,3988287.718,1971.524,1971.524
396189.939,3988065.414,1971.543,1971.543
396196.670,3987967.898,1971.620,1971.620
396328.196,3988353.457,1971.660,1971.660
396144.625,3988101.416,1971.700,1971.700
396183.443,3988001.035,1971.711,1971.711
396216.684,3988436.872,1971.741,1971.741
396154.749,3988329.331,1971.767,1971.767
396308.309,3988364.529,1971.770,1971.770
396176.826,3988453.514,1971.770,1971.770
396133.473,3988153.052,1971.831,1971.831
396129.916,3988266.959,1971.897,1971.897
396201.165,3987945.666,1971.924,1971.924
396316.978,3988358.882,1971.933,1971.933
396178.171,3988069.783,1971.939,1971.939
396161.619,3988382.883,1971.970,1971.970
396137.418,3988156.819,1972.011,1972.011
396262.746,3988390.698,1972.049,1972.049
396118.535,3988230.719,1972.076,1972.076
396121.591,3988254.906,1972.079,1972.079
396199.689,3987888.768,1972.080,1972.080
396199.710,3987952.565,1972.087,1972.087
396138.520,3988273.921,1972.095,1972.095
396192.181,3987987.889,1972.103,1972.103
396193.534,3987996.183,1972.108,1972.108
396193.943,3988056.922,1972.117,1972.117
396118.443,3988224.711,1972.157,1972.157
396167.843,3988427.476,1972.158,1972.158
396164.141,3988412.705,1972.174,1972.174
396303.942,3988367.112,1972.178,1972.178
396193.817,3987982.853,1972.197,1972.197
396191.008,3988001.085,1972.219,1972.219
396193.539,3987977.844,1972.261,1972.261
396253.347,3988397.296,1972.280,1972.280
396153.536,3988081.782,1972.295,1972.295
396117.950,3988211.496,1972.302,1972.302
396199.299,3987905.142,1972.341,1972.341
396187.917,3988048.978,1972.433,1972.433
396162.183,3988403.284,1972.451,1972.451
396144.101,3988106.664,1972.455,1972.455
396120.647,3988195.225,1972.466,1972.466
396199.875,3987894.787,1972.466,1972.466
396137.971,3988132.788,1972.478,1972.478
396182.235,3988006.669,1972.478,1972.478
396179.718,3988017.240,1972.489,1972.489
396135.394,3988142.739,1972.500,1972.500
396143.538,3988300.696,1972.522,1972.522
396125.383,3988264.365,1972.607,1972.607
396164.989,3988407.592,1972.627,1972.627
396120.979,3988249.439,1972.645,1972.645
396344.172,3988345.624,1972.647,1972.647
396198.638,3987932.990,1972.649,1972.649
396155.353,3988334.812,1972.663,1972.663
396187.945,3988043.698,1972.721,1972.721
396289.498,3988373.211,1972.736,1972.736
396163.075,3988391.951,1972.757,1972.757
396163.533,3988397.165,1972.787,1972.787
396201.198,3987965.579,1972.817,1972.817
396134.249,3988147.704,1972.829,1972.829
396206.618,3987921.459,1972.835,1972.835
396298.731,3988368.848,1972.877,1972.877
396119.137,3988217.014,1972.900,1972.900
396180.335,3988012.204,1972.911,1972.911
396201.756,3987910.617,1972.912,1972.912
396206.152,3987926.623,1972.922,1972.922
396185.453,3988069.487,1972.931,1972.931
396321.661,3988356.468,1972.932,1972.932
396157.842,3988325.189,1972.937,1972.937
396157.199,3988077.934,1972.963,1972.963
396137.986,3988293.165,1972.987,1972.987
396286.035,3988377.673,1973.029,1973.029
396132.819,3988159.590,1973.076,1973.076
396166.383,3988071.684,1973.119,1973.119
396161.215,3988353.552,1973.140,1973.140
396222.851,3988428.244,1973.211,1973.211
396281.300,3988379.311,1973.240,1973.240
396172.226,3988072.933,1973.258,1973.258
396121.001,3988243.795,1973.303,1973.303
396182.036,3988073.301,1973.310,1973.310
396134.714,3988270.069,1973.316,1973.316
396191.665,3988070.235,1973.345,1973.345
396218.886,3988432.317,1973.346,1973.346
396204.953,3987961.336,1973.376,1973.376
396120.353,3988201.716,1973.403,1973.403
396164.324,3988375.595,1973.450,1973.450
396163.461,3988370.092,1973.469,1973.469
396143.520,3988111.687,1973.487,1973.487
396186.017,3988035.386,1973.516,1973.516
396152.900,3988089.550,1973.531,1973.531
396229.236,3988420.157,1973.536,1973.536
396120.428,3988237.051,1973.553,1973.553
396164.820,3988386.958,1973.583,1973.583
396142.952,3988119.092,1973.585,1973.585
396204.428,3987897.715,1973.678,1973.678
396203.979,3987891.761,1973.730,1973.730
396176.102,3988444.197,1973.766,1973.766
396182.218,3988031.641,1973.819,1973.819
396183.765,3988020.743,1973.820,1973.820
396204.483,3987902.748,1973.889,1973.889
396137.871,3988172.616,1973.892,1973.892
396160.370,3988314.374,1973.901,1973.901
396142.247,3988154.433,1973.917,1973.917
396231.927,3988415.615,1973.963,1973.963
396223.663,3988422.472,1973.995,1973.995
396140.960,3988123.828,1974.015,1974.015
396139.057,3988190.384,1974.026,1974.026
396211.019,3988438.896,1974.033,1974.033
396182.960,3988026.131,1974.055,1974.055
396204.158,3987941.338,1974.094,1974.094
396160.346,3988320.491,1974.113,1974.113
396173.586,3988434.228,1974.146,1974.146
396174.856,3988439.294,1974.178,1974.178
396142.263,3988129.779,1974.206,1974.206
396204.749,3987949.390,1974.207,1974.207
396151.632,3988095.287,1974.225,1974.225
396141.570,3988278.031,1974.230,1974.230
396238.946,3988408.798,1974.257,1974.257
396234.607,3988411.327,1974.294,1974.294
396149.680,3988104.112,1974.341,1974.341
396189.770,3988038.936,1974.375,1974.375
396139.904,3988140.198,1974.387,1974.387
396137.248,3988167.282,1974.409,1974.409
396120.983,3988207.255,1974.446,1974.446
396122.260,3988221.020,1974.455,1974.455
396241.700,3988404.067,1974.464,1974.464
396153.008,3988100.124,1974.497,1974.497
396177.034,3988075.238,1974.514,1974.514
396125.629,3988192.714,1974.527,1974.527
396170.569,3988421.334,1974.544,1974.544
396162.935,3988076.100,1974.546,1974.546
396202.534,3987936.365,1974.548,1974.548
396140.947,3988284.046,1974.605,1974.605
396127.474,3988257.030,1974.643,1974.643
396194.084,3988051.257,1974.696,1974.696
396125.372,3988246.760,1974.723,1974.723
396156.595,3988086.028,1974.746,1974.746
396205.184,3987931.645,1974.791,1974.791
396257.042,3988390.491,1974.856,1974.856
396126.606,3988251.811,1974.862,1974.862
396144.176,3988181.144,1974.881,1974.881
396187.188,3988004.989,1974.913,1974.913
396122.818,3988227.532,1974.926,1974.926
396211.123,3987924.450,1974.936,1974.936
396193.970,3988451.037,1974.942,1974.942
396124.697,3988239.843,1974.983,1974.983
396266.257,3988385.785,1974.996,1974.996
396159.128,3988342.350,1975.001,1975.001
396123.532,3988232.604,1975.009,1975.009
396273.639,3988381.618,1975.069,1975.069
396147.485,3988155.845,1975.116,1975.116
396282.421,3988374.117,1975.124,1975.124
396160.316,3988081.972,1975.125,1975.125
396122.814,3988213.141,1975.142,1975.142
396206.123,3987907.473,1975.200,1975.200
396194.126,3988062.277,1975.219,1975.219
396138.465,3988150.785,1975.232,1975.232
396154.175,3988305.137,1975.260,1975.260
396164.844,3988363.556,1975.281,1975.281
396129.751,3988261.723,1975.281,1975.281
396295.258,3988365.020,1975.284,1975.284
396143.813,3988159.550,1975.286,1975.286
396143.495,3988293.897,1975.340,1975.340
396187.928,3988074.182,1975.367,1975.367
396148.503,3988109.158,1975.372,1975.372
396159.897,3988308.864,1975.379,1975.379
396137.491,3988162.081,1975.429,1975.429
396184.701,3988015.522,1975.467,1975.467
396139.745,3988145.877,1975.470,1975.470
396124.806,3988198.366,1975.525,1975.525
396194.998,3988004.868,1975.577,1975.577
396149.064,3988301.924,1975.593,1975.593
396198.434,3988059.218,1975.656,1975.656
396134.898,3988193.311,1975.682,1975.682
396141.648,3988289.164,1975.721,1975.721
396209.872,3987901.078,1975.730,1975.730
396300.792,3988363.072,1975.748,1975.748
396159.712,3988337.322,1975.759,1975.759
396248.199,3988395.740,1975.778,1975.778
396185.659,3988010.551,1975.780,1975.780
396146.842,3988115.499,1975.784,1975.784
396124.830,3988203.949,1975.808,1975.808
396198.436,3988053.923,1975.835,1975.835
396190.985,3988008.408,1975.850,1975.850
396305.340,3988360.327,1975.864,1975.864
396260.412,3988386.163,1975.896,1975.896
396166.770,3988380.549,1975.898,1975.898
396143.461,3988272.980,1975.900,1975.900
396164.977,3988357.440,1975.992,1975.992
396309.981,3988357.906,1976.007,1976.007
396192.808,3988046.003,1976.028,1976.028
396168.391,3988076.301,1976.042,1976.042
396205.538,3987914.178,1976.070,1976.070
396157.272,3988092.828,1976.095,1976.095
396198.439,3987979.537,1976.100,1976.100
396207.970,3987945.435,1976.106,1976.106
396212.545,3988433.238,1976.158,1976.158
396167.876,3988393.713,1976.166,1976.166
396195.974,3988067.199,1976.201,1976.201
396196.980,3987990.842,1976.218,1976.218
396187.924,3988023.612,1976.239,1976.239
396142.228,3988135.665,1976.251,1976.251
396168.296,3988399.325,1976.272,1976.272
396147.862,3988121.524,1976.336,1976.336
396201.063,3987970.818,1976.338,1976.338
396140.950,3988195.815,1976.341,1976.341
396125.993,3988217.580,1976.378,1976.378
396125.942,3988209.163,1976.402,1976.402
396142.838,3988186.428,1976.516,1976.516
396146.066,3988281.757,1976.550,1976.550
396190.959,3988033.475,1976.575,1976.575
396325.560,3988348.829,1976.607,1976.607
396208.566,3987894.222,1976.648,1976.648
396320.599,3988351.499,1976.677,1976.677
396210.006,3987910.886,1976.703,1976.703
396144.182,3988191.660,1976.728,1976.728
396181.186,3988438.314,1976.745,1976.745
396183.485,3988442.910,1976.759,1976.759
396330.301,3988347.144,1976.768,1976.768
396198.835,3987985.696,1976.778,1976.778
396188.431,3988444.826,1976.833,1976.833
396126.580,3988223.578,1976.840,1976.840
396210.482,3987929.431,1976.851,1976.851
396206.159,3987968.550,1976.896,1976.896
396176.854,3988429.263,1976.903,1976.903
396140.091,3988268.187,1976.917,1976.917
396164.888,3988316.925,1976.948,1976.948
396187.357,3988029.716,1976.978,1976.978
396197.208,3988000.304,1976.979,1976.979
396209.938,3987916.980,1976.993,1976.993
396252.180,3988391.863,1977.004,1977.004
396153.449,3988107.955,1977.025,1977.025
396148.376,3988296.824,1977.094,1977.094
396146.577,3988126.500,1977.138,1977.138
396129.704,3988195.813,1977.158,1977.158
396173.751,3988415.152,1977.199,1977.199
396243.556,3988398.502,1977.202,1977.202
396135.026,3988264.540,1977.218,1977.218
396215.642,3988428.451,1977.259,1977.259
396195.718,3988073.799,1977.295,1977.295
396170.884,3988405.416,1977.322,1977.322
396276.225,3988377.044,1977.335,1977.335
396219.023,3988424.529,1977.373,1977.373
396179.797,3988433.476,1977.392,1977.392
396148.550,3988161.568,1977.395,1977.395
396134.073,3988258.313,1977.440,1977.440
396161.020,3988089.050,1977.444,1977.444
396194.563,3988037.073,1977.464,1977.464
396268.270,3988380.692,1977.473,1977.473
396165.583,3988080.789,1977.479,1977.479
396209.083,3987964.287,1977.484,1977.484
396169.794,3988384.546,1977.506,1977.506
396209.032,3987940.117,1977.580,1977.580
396131.880,3988253.798,1977.605,1977.605
396129.071,3988242.816,1977.620,1977.620
396156.583,3988103.691,1977.655,1977.655
396130.372,3988248.460,1977.736,1977.736
396171.042,3988389.437,1977.738,1977.738
396199.689,3988070.575,1977.754,1977.754
396157.932,3988097.817,1977.760,1977.760
396142.212,3988176.334,1977.782,1977.782
396127.985,3988235.613,1977.800,1977.800
396214.512,3987920.525,1977.825,1977.825
396164.716,3988311.385,1977.867,1977.867
396159.761,3988331.094,1977.878,1977.878
396152.260,3988157.989,1977.879,1977.879
396144.722,3988143.312,1977.925,1977.925
396215.648,3987926.699,1977.940,1977.940
396146.928,3988133.204,1977.947,1977.947
396127.847,3988229.560,1977.987,1977.987
